date,cal_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_clouds_all,weather_main,weather_description,traffic_volume,hour
17479,None,266.58,0.0,0.0,1.0,Clear,sky is clear,5025.0,11
17479,None,266.94,0.0,0.0,40.0,Clouds,scattered clouds,5151.0,12
17479,None,267.15,0.0,0.0,1.0,Clear,sky is clear,5340.0,13
17479,None,267.29,0.0,0.0,5.0,Clear,sky is clear,5261.0,14
17479,None,267.08,0.0,0.0,5.0,Clear,sky is clear,5794.0,15
17479,None,266.58,0.0,0.0,5.0,Clear,sky is clear,6654.0,16
17479,None,265.65,0.0,0.0,5.0,Clear,sky is clear,6210.0,17
17479,None,264.68,0.0,0.0,1.0,Clear,sky is clear,4758.0,18
17479,None,263.95,0.0,0.0,5.0,Clear,sky is clear,3466.0,19
17479,None,263.3,0.0,0.0,5.0,Clear,sky is clear,3112.0,20
17479,None,262.88,0.0,0.0,1.0,Clear,sky is clear,2703.0,21
17479,None,262.35,0.0,0.0,1.0,Clear,sky is clear,2838.0,22
17479,None,261.95,0.0,0.0,1.0,Clear,sky is clear,1471.0,23
17480,Veterans Day,261.68,0.0,0.0,1.0,Clear,sky is clear,812.0,0
17480,None,261.48,0.0,0.0,1.0,Clear,sky is clear,418.0,1
17480,None,261.36,0.0,0.0,1.0,Clear,sky is clear,311.0,2
17480,None,261.08,0.0,0.0,1.0,Clear,sky is clear,419.0,3
17480,None,261.15,0.0,0.0,1.0,Clear,sky is clear,776.0,4
17480,None,260.95,0.0,0.0,1.0,Clear,sky is clear,2725.0,5
17480,None,261.51,0.0,0.0,1.0,Clear,sky is clear,5554.0,6
17480,None,262.23,0.0,0.0,1.0,Clear,sky is clear,6494.0,7
17480,None,262.28,0.0,0.0,1.0,Clear,sky is clear,5593.0,8
17480,None,262.95,0.0,0.0,75.0,Clouds,broken clouds,5039.0,9
17480,None,264.28,0.0,0.0,75.0,Clouds,broken clouds,4584.0,10
17480,None,265.22,0.0,0.0,40.0,Haze,haze,4964.0,11
17480,None,265.81,0.0,0.0,1.0,Clear,sky is clear,5106.0,12
17480,None,266.43,0.0,0.0,1.0,Clear,sky is clear,5445.0,13
17480,None,266.86,0.0,0.0,90.0,Clouds,overcast clouds,5311.0,14
17480,None,267.43,0.0,0.0,40.0,Clouds,scattered clouds,5667.0,15
17480,None,267.86,0.0,0.0,90.0,Clouds,overcast clouds,6057.0,16
17480,None,268.15,0.0,0.0,90.0,Clouds,overcast clouds,5412.0,17
17480,None,268.55,0.0,0.0,90.0,Clouds,overcast clouds,4707.0,18
17480,None,268.81,0.0,0.0,90.0,Clouds,overcast clouds,3505.0,19
17480,None,269.22,0.0,0.0,90.0,Snow,light snow,3025.0,20
17480,None,269.5,0.0,0.0,90.0,Snow,light snow,2836.0,21
17480,None,269.23,0.0,0.0,90.0,Snow,snow,2467.0,22
17480,None,268.79,0.0,0.0,90.0,Snow,light snow,1739.0,23
17481,None,268.86,0.0,0.0,90.0,Snow,snow,1009.0,0
17481,None,269.29,0.0,0.0,90.0,Snow,light snow,649.0,1
17481,None,270.61,0.0,0.0,90.0,Clouds,overcast clouds,541.0,3
17481,None,271.0,0.0,0.0,90.0,Clouds,overcast clouds,555.0,4
17481,None,271.86,0.0,0.0,90.0,Clouds,overcast clouds,1057.0,5
17481,None,271.88,0.0,0.0,90.0,Clouds,overcast clouds,1584.0,6
17481,None,272.15,0.0,0.0,90.0,Clouds,overcast clouds,2323.0,7
17481,None,272.46,0.0,0.0,90.0,Clouds,overcast clouds,3446.0,8
17481,None,272.68,0.0,0.0,90.0,Clouds,overcast clouds,4305.0,9
17481,None,274.0,0.0,0.0,40.0,Clouds,scattered clouds,4690.0,10
17481,None,274.94,0.0,0.0,20.0,Clouds,few clouds,4714.0,11
17481,None,276.79,0.0,0.0,1.0,Clear,sky is clear,4882.0,12
17481,None,277.87,0.0,0.0,1.0,Clear,sky is clear,4770.0,13
17481,None,279.01,0.0,0.0,5.0,Clear,sky is clear,4858.0,14
17481,None,279.29,0.0,0.0,5.0,Clear,sky is clear,4495.0,15
17481,None,279.15,0.0,0.0,5.0,Clear,sky is clear,4766.0,16
17481,None,277.82,0.0,0.0,1.0,Clear,sky is clear,4544.0,17
17481,None,274.58,0.0,0.0,20.0,Clouds,few clouds,4236.0,18
17481,None,272.65,0.0,0.0,5.0,Clear,sky is clear,3435.0,19
17481,None,271.87,0.0,0.0,5.0,Clear,sky is clear,2694.0,20
17481,None,271.49,0.0,0.0,5.0,Clear,sky is clear,2696.0,21
17481,None,270.58,0.0,0.0,1.0,Clear,sky is clear,2869.0,22
17481,None,270.29,0.0,0.0,1.0,Clear,sky is clear,2231.0,23
17482,None,270.29,0.0,0.0,1.0,Mist,mist,1259.0,0
17482,None,270.15,0.0,0.0,1.0,Mist,mist,704.0,1
17482,None,269.58,0.0,0.0,1.0,Haze,haze,724.0,2
17482,None,269.51,0.0,0.0,1.0,Mist,mist,497.0,3
17482,None,269.15,0.0,0.0,1.0,Mist,mist,504.0,4
17482,None,269.39,0.0,0.0,1.0,Mist,mist,609.0,5
17482,None,269.43,0.0,0.0,1.0,Mist,mist,962.0,6
17482,None,269.69,0.0,0.0,20.0,Clouds,few clouds,1260.0,7
17482,None,269.21,0.0,0.0,75.0,Haze,haze,2133.0,8
17482,None,270.88,0.0,0.0,1.0,Haze,haze,2910.0,9
17482,None,272.5,0.0,0.0,1.0,Clear,sky is clear,3540.0,10
17482,None,273.36,0.0,0.0,90.0,Clouds,overcast clouds,3858.0,11
17482,None,273.51,0.0,0.0,90.0,Clouds,overcast clouds,4055.0,12
17482,None,273.86,0.0,0.0,90.0,Clouds,overcast clouds,4114.0,13
17482,None,274.15,0.0,0.0,75.0,Clouds,broken clouds,4163.0,14
17482,None,274.58,0.0,0.0,40.0,Clouds,scattered clouds,4490.0,15
17482,None,275.08,0.0,0.0,40.0,Clouds,scattered clouds,4746.0,16
17482,None,274.37,0.0,0.0,1.0,Clear,sky is clear,4877.0,17
17482,None,272.95,0.0,0.0,0.0,Clear,Sky is Clear,5355.0,18
17482,None,271.29,0.0,0.0,5.0,Clear,sky is clear,3170.0,19
17482,None,270.79,0.0,0.0,5.0,Clear,sky is clear,2463.0,20
17482,None,270.15,0.0,0.0,5.0,Clear,sky is clear,1919.0,21
17482,None,269.42,0.0,0.0,1.0,Mist,mist,1342.0,22
17482,None,269.08,0.0,0.0,1.0,Mist,mist,929.0,23
17483,None,269.02,0.0,0.0,1.0,Mist,mist,461.0,0
17483,None,268.89,0.0,0.0,1.0,Mist,mist,302.0,1
17483,None,268.62,0.0,0.0,1.0,Haze,haze,207.0,2
17483,None,268.49,0.0,0.0,1.0,Mist,mist,338.0,3
17483,None,268.35,0.0,0.0,1.0,Mist,mist,819.0,4
17483,None,268.68,0.0,0.0,1.0,Mist,mist,2844.0,5
17483,None,268.79,0.0,0.0,1.0,Mist,mist,5660.0,6
17483,None,269.65,0.0,0.0,75.0,Mist,mist,6505.0,7
17483,None,270.36,0.0,0.0,75.0,Mist,mist,6117.0,8
17483,None,271.41,0.0,0.0,75.0,Mist,mist,5190.0,9
17483,None,273.55,0.0,0.0,75.0,Haze,haze,4456.0,10
17483,None,276.41,0.0,0.0,90.0,Clouds,overcast clouds,4595.0,11
17483,None,277.68,0.0,0.0,90.0,Clouds,overcast clouds,4829.0,12
17483,None,278.94,0.0,0.0,90.0,Clouds,overcast clouds,4779.0,13
17483,None,279.15,0.0,0.0,75.0,Clouds,broken clouds,5048.0,14
17483,None,279.94,0.0,0.0,75.0,Clouds,broken clouds,5629.0,15
17483,None,279.74,0.0,0.0,75.0,Clouds,broken clouds,6604.0,16
17483,None,279.29,0.0,0.0,75.0,Clouds,broken clouds,5936.0,17
17483,None,278.22,0.0,0.0,75.0,Clouds,broken clouds,4184.0,18
17483,None,277.28,0.0,0.0,90.0,Mist,mist,3008.0,19
17483,None,276.94,0.0,0.0,90.0,Mist,mist,2537.0,20
17483,None,276.95,0.0,0.0,90.0,Mist,mist,2048.0,21
17483,None,276.69,0.0,0.0,90.0,Drizzle,drizzle,1498.0,22
17483,None,276.62,0.0,0.0,90.0,Drizzle,drizzle,980.0,23
17484,None,276.75,0.0,0.0,90.0,Drizzle,light intensity drizzle,483.0,0
17484,None,277.01,0.0,0.0,90.0,Drizzle,light intensity drizzle,321.0,1
17484,None,276.95,0.0,0.0,90.0,Drizzle,light intensity drizzle,216.0,2
17484,None,277.02,0.0,0.0,90.0,Mist,mist,346.0,3
17484,None,277.15,0.0,0.0,90.0,Mist,mist,871.0,4
17484,None,277.22,0.0,0.0,90.0,Mist,mist,3005.0,5
17484,None,277.08,0.0,0.0,90.0,Mist,mist,5631.0,6
17484,None,277.22,0.0,0.0,90.0,Mist,mist,6212.0,7
17484,None,277.22,0.0,0.0,90.0,Mist,mist,5841.0,8
17484,None,277.55,0.0,0.0,90.0,Mist,mist,5531.0,9
17484,None,278.08,0.0,0.0,90.0,Mist,mist,4398.0,10
17484,None,278.55,0.0,0.0,90.0,Mist,mist,4690.0,11
17484,None,279.22,0.0,0.0,90.0,Haze,haze,4910.0,12
17484,None,279.28,0.0,0.0,90.0,Mist,mist,4952.0,13
17484,None,279.61,0.0,0.0,90.0,Mist,mist,5129.0,14
17484,None,279.87,0.0,0.0,90.0,Drizzle,light intensity drizzle,5730.0,15
17484,None,279.94,0.0,0.0,90.0,Mist,mist,6717.0,16
17484,None,279.55,0.0,0.0,90.0,Mist,mist,6091.0,17
17484,None,279.35,0.0,0.0,90.0,Mist,mist,4371.0,18
17484,None,279.28,0.0,0.0,90.0,Drizzle,drizzle,3202.0,19
17484,None,279.22,0.0,0.0,90.0,Drizzle,light intensity drizzle,2778.0,20
17484,None,279.15,0.0,0.0,90.0,Drizzle,drizzle,3722.0,21
17484,None,279.55,0.0,0.0,90.0,Rain,light rain,2381.0,22
17484,None,279.61,0.0,0.0,90.0,Drizzle,light intensity drizzle,1462.0,23
17485,None,279.62,0.0,0.0,90.0,Drizzle,drizzle,608.0,0
17485,None,279.75,0.0,0.0,90.0,Drizzle,drizzle,318.0,1
17485,None,280.15,0.0,0.0,90.0,Mist,mist,354.0,3
17485,None,279.61,0.0,0.0,90.0,Mist,mist,911.0,4
17485,None,279.35,0.0,0.0,90.0,Mist,mist,3011.0,5
17485,None,278.61,0.0,0.0,75.0,Mist,mist,6015.0,6
17485,None,277.75,0.0,0.0,75.0,Clouds,broken clouds,6580.0,7
17485,None,276.68,0.0,0.0,75.0,Mist,mist,6104.0,8
17485,None,276.02,0.0,0.0,90.0,Clouds,overcast clouds,5379.0,9
17485,None,274.79,0.0,0.0,90.0,Mist,mist,4687.0,10
17485,None,274.15,0.0,0.0,90.0,Clouds,overcast clouds,4924.0,11
17485,None,273.46,0.0,0.0,90.0,Clouds,overcast clouds,5043.0,12
17485,None,273.3,0.0,0.0,90.0,Clouds,overcast clouds,4945.0,13
17485,None,273.84,0.0,0.0,90.0,Clouds,overcast clouds,5221.0,14
17485,None,273.69,0.0,0.0,90.0,Clouds,overcast clouds,5919.0,15
17485,None,273.42,0.0,0.0,90.0,Clouds,overcast clouds,6923.0,16
17485,None,272.55,0.0,0.0,90.0,Clouds,overcast clouds,6325.0,17
17485,None,271.95,0.0,0.0,90.0,Clouds,overcast clouds,4660.0,18
17485,None,271.79,0.0,0.0,90.0,Clouds,overcast clouds,3216.0,19
17485,None,271.55,0.0,0.0,90.0,Clouds,overcast clouds,2914.0,20
17485,None,271.15,0.0,0.0,90.0,Clouds,overcast clouds,2461.0,21
17485,None,271.15,0.0,0.0,90.0,Clouds,overcast clouds,1957.0,22
17485,None,270.95,0.0,0.0,90.0,Clouds,overcast clouds,1400.0,23
17486,None,270.93,0.0,0.0,90.0,Clouds,overcast clouds,604.0,0
17486,None,270.93,0.0,0.0,90.0,Clouds,overcast clouds,359.0,1
17486,None,270.86,0.0,0.0,90.0,Clouds,overcast clouds,264.0,2
17486,None,271.22,0.0,0.0,90.0,Clouds,overcast clouds,375.0,3
17486,None,271.36,0.0,0.0,90.0,Clouds,overcast clouds,916.0,4
17486,None,271.21,0.0,0.0,90.0,Clouds,overcast clouds,2967.0,5
17486,None,271.28,0.0,0.0,90.0,Clouds,overcast clouds,5942.0,6
17486,None,271.21,0.0,0.0,90.0,Clouds,overcast clouds,6685.0,7
17486,None,271.02,0.0,0.0,90.0,Clouds,overcast clouds,6029.0,8
17486,None,271.15,0.0,0.0,90.0,Clouds,overcast clouds,5507.0,9
17486,None,271.41,0.0,0.0,90.0,Clouds,overcast clouds,4678.0,10
17486,None,271.58,0.0,0.0,90.0,Clouds,overcast clouds,4943.0,11
17486,None,272.08,0.0,0.0,90.0,Clouds,overcast clouds,4977.0,12
17486,None,272.41,0.0,0.0,90.0,Clouds,overcast clouds,5182.0,13
17486,None,272.72,0.0,0.0,90.0,Clouds,overcast clouds,5315.0,14
17486,None,273.02,0.0,0.0,90.0,Clouds,overcast clouds,6079.0,15
17486,None,272.94,0.0,0.0,90.0,Clouds,overcast clouds,6658.0,16
17486,None,272.86,0.0,0.0,90.0,Clouds,overcast clouds,6125.0,17
17486,None,273.08,0.0,0.0,90.0,Clouds,overcast clouds,4724.0,18
17486,None,273.43,0.0,0.0,90.0,Clouds,overcast clouds,3538.0,19
17486,None,273.51,0.0,0.0,90.0,Clouds,overcast clouds,3132.0,20
17486,None,273.65,0.0,0.0,40.0,Clouds,scattered clouds,3069.0,21
17486,None,273.86,0.0,0.0,75.0,Clouds,broken clouds,3643.0,22
17486,None,274.08,0.0,0.0,1.0,Clear,sky is clear,2158.0,23
17487,None,274.44,0.0,0.0,1.0,Clear,sky is clear,760.0,0
17487,None,274.58,0.0,0.0,40.0,Clouds,scattered clouds,469.0,1
17487,None,274.82,0.0,0.0,1.0,Clear,sky is clear,316.0,2
17487,None,274.88,0.0,0.0,1.0,Clear,sky is clear,405.0,3
17487,None,274.88,0.0,0.0,1.0,Clear,sky is clear,851.0,4
17487,None,275.21,0.0,0.0,75.0,Clouds,broken clouds,2809.0,5
17487,None,275.55,0.0,0.0,90.0,Clouds,overcast clouds,5672.0,6
17487,None,275.72,0.0,0.0,90.0,Clouds,overcast clouds,5849.0,7
17487,None,275.65,0.0,0.0,90.0,Drizzle,light intensity drizzle,5344.0,8
17487,None,275.36,0.0,0.0,90.0,Drizzle,drizzle,5132.0,9
17487,None,275.48,0.0,0.0,90.0,Drizzle,drizzle,4706.0,10
17487,None,275.86,0.0,0.0,90.0,Drizzle,light intensity drizzle,5128.0,11
17487,None,275.86,0.0,0.0,90.0,Drizzle,drizzle,5308.0,12
17487,None,275.92,0.0,0.0,90.0,Drizzle,drizzle,5105.0,13
17487,None,276.08,0.0,0.0,90.0,Drizzle,heavy intensity drizzle,5488.0,14
17487,None,276.51,0.0,0.0,90.0,Drizzle,drizzle,5906.0,15
17487,None,276.36,0.0,0.0,90.0,Drizzle,light intensity drizzle,6629.0,16
17487,None,276.29,0.0,0.0,90.0,Drizzle,light intensity drizzle,5965.0,17
17487,None,276.08,0.0,0.0,90.0,Drizzle,light intensity drizzle,5100.0,18
17487,None,276.01,0.0,0.0,90.0,Mist,mist,3774.0,19
17487,None,276.02,0.0,0.0,90.0,Mist,mist,3077.0,20
17487,None,275.65,0.0,0.0,90.0,Mist,mist,3030.0,21
17487,None,275.68,0.0,0.0,75.0,Haze,haze,2630.0,22
17487,None,275.48,0.0,0.0,90.0,Mist,mist,2657.0,23
17488,None,275.28,0.0,0.0,90.0,Haze,haze,1222.0,0
17488,None,274.79,0.0,0.0,90.0,Haze,haze,709.0,1
17488,None,274.69,0.0,0.0,75.0,Mist,mist,496.0,2
17488,None,274.65,0.0,0.0,90.0,Mist,mist,433.0,3
17488,None,274.62,0.0,0.0,75.0,Mist,mist,392.0,4
17488,None,274.51,0.0,0.0,90.0,Mist,mist,801.0,5
17488,None,274.15,0.0,0.0,90.0,Mist,mist,1385.0,6
17488,None,273.61,0.0,0.0,40.0,Mist,mist,2115.0,7
17488,None,273.15,0.0,0.0,40.0,Clouds,scattered clouds,3136.0,8
17488,None,273.0,0.0,0.0,1.0,Clear,sky is clear,3676.0,9
17488,None,272.72,0.0,0.0,1.0,Clear,sky is clear,4034.0,10
17488,None,274.01,0.0,0.0,20.0,Clouds,few clouds,4517.0,11
17488,None,274.69,0.0,0.0,1.0,Clear,sky is clear,4590.0,12
17488,None,275.0,0.0,0.0,5.0,Clear,sky is clear,4876.0,13
17488,None,275.22,0.0,0.0,40.0,Clouds,scattered clouds,4729.0,14
17488,None,274.55,0.0,0.0,40.0,Clouds,scattered clouds,4754.0,15
17488,None,273.55,0.0,0.0,40.0,Clouds,scattered clouds,4939.0,16
17488,None,272.29,0.0,0.0,1.0,Clear,sky is clear,4852.0,17
17488,None,271.15,0.0,0.0,40.0,Clouds,scattered clouds,4556.0,18
17488,None,270.61,0.0,0.0,40.0,Clouds,scattered clouds,3733.0,19
17488,None,269.44,0.0,0.0,5.0,Clear,sky is clear,3181.0,20
17488,None,268.15,0.0,0.0,5.0,Clear,sky is clear,3011.0,21
17488,None,267.49,0.0,0.0,1.0,Clear,sky is clear,3358.0,22
17488,None,267.22,0.0,0.0,1.0,Clear,sky is clear,3347.0,23
17489,None,266.88,0.0,0.0,1.0,Clear,sky is clear,1529.0,0
17489,None,266.48,0.0,0.0,1.0,Clear,sky is clear,996.0,1
17489,None,266.22,0.0,0.0,1.0,Clear,sky is clear,726.0,2
17489,None,265.79,0.0,0.0,1.0,Clear,sky is clear,439.0,3
17489,None,265.61,0.0,0.0,1.0,Clear,sky is clear,407.0,4
17489,None,265.42,0.0,0.0,1.0,Clear,sky is clear,738.0,5
17489,None,264.93,0.0,0.0,1.0,Clear,sky is clear,1138.0,6
17489,None,264.61,0.0,0.0,1.0,Clear,sky is clear,1498.0,7
17489,None,264.79,0.0,0.0,1.0,Clear,sky is clear,2214.0,8
17489,None,266.01,0.0,0.0,1.0,Clear,sky is clear,3432.0,9
17489,None,267.81,0.0,0.0,1.0,Clear,sky is clear,4460.0,10
17489,None,270.01,0.0,0.0,40.0,Clouds,scattered clouds,4195.0,11
17489,None,271.86,0.0,0.0,1.0,Clear,sky is clear,4185.0,12
17489,None,273.58,0.0,0.0,75.0,Clouds,broken clouds,4115.0,13
17489,None,275.36,0.0,0.0,40.0,Clouds,scattered clouds,4121.0,14
17489,None,276.78,0.0,0.0,40.0,Clouds,scattered clouds,4329.0,15
17489,None,277.46,0.0,0.0,40.0,Clouds,scattered clouds,4555.0,16
17489,None,276.29,0.0,0.0,40.0,Clouds,scattered clouds,4505.0,17
17489,None,273.75,0.0,0.0,40.0,Clouds,scattered clouds,3560.0,18
17489,None,273.22,0.0,0.0,5.0,Clear,sky is clear,2989.0,19
17489,None,273.62,0.0,0.0,5.0,Clear,sky is clear,2477.0,20
17489,None,273.75,0.0,0.0,5.0,Clear,sky is clear,1898.0,21
17489,None,274.15,0.0,0.0,1.0,Clear,sky is clear,1413.0,22
17489,None,273.61,0.0,0.0,1.0,Clear,sky is clear,991.0,23
17490,None,273.64,0.0,0.0,1.0,Clear,sky is clear,484.0,0
17490,None,273.22,0.0,0.0,1.0,Clear,sky is clear,331.0,1
17490,None,272.48,0.0,0.0,1.0,Clear,sky is clear,239.0,2
17490,None,272.08,0.0,0.0,1.0,Clear,sky is clear,373.0,3
17490,None,272.02,0.0,0.0,1.0,Clear,sky is clear,848.0,4
17490,None,271.94,0.0,0.0,1.0,Clear,sky is clear,2851.0,5
17490,None,272.08,0.0,0.0,1.0,Clear,sky is clear,5208.0,6
17490,None,271.72,0.0,0.0,1.0,Clear,sky is clear,6600.0,7
17490,None,271.61,0.0,0.0,1.0,Clear,sky is clear,5918.0,8
17490,None,272.5,0.0,0.0,1.0,Clear,sky is clear,5020.0,9
17490,None,274.68,0.0,0.0,1.0,Clear,sky is clear,4583.0,10
17490,None,276.36,0.0,0.0,90.0,Clouds,overcast clouds,4556.0,11
17490,None,278.08,0.0,0.0,1.0,Clear,sky is clear,4812.0,12
17490,None,278.86,0.0,0.0,90.0,Clouds,overcast clouds,4866.0,13
17490,None,279.65,0.0,0.0,90.0,Clouds,overcast clouds,5095.0,14
17490,None,280.01,0.0,0.0,90.0,Clouds,overcast clouds,5769.0,15
17490,None,280.29,0.0,0.0,75.0,Clouds,broken clouds,6629.0,16
17490,None,280.28,0.0,0.0,75.0,Clouds,broken clouds,6013.0,17
17490,None,279.94,0.0,0.0,75.0,Clouds,broken clouds,4162.0,18
17490,None,279.79,0.0,0.0,75.0,Clouds,broken clouds,3029.0,19
17490,None,279.01,0.0,0.0,75.0,Clouds,broken clouds,2612.0,20
17490,None,279.29,0.0,0.0,75.0,Clouds,broken clouds,2595.0,21
17490,None,278.95,0.0,0.0,1.0,Clear,sky is clear,3268.0,22
17490,None,279.02,0.0,0.0,1.0,Clear,sky is clear,1174.0,23
17491,None,278.72,0.0,0.0,1.0,Clear,sky is clear,560.0,0
17491,None,277.35,0.0,0.0,1.0,Clear,sky is clear,373.0,1
17491,None,275.75,0.0,0.0,1.0,Clear,sky is clear,247.0,2
17491,None,274.29,0.0,0.0,1.0,Clear,sky is clear,381.0,3
17491,None,272.94,0.0,0.0,75.0,Clouds,broken clouds,867.0,4
17491,None,271.35,0.0,0.0,40.0,Clouds,scattered clouds,2906.0,5
17491,None,270.61,0.0,0.0,90.0,Snow,light snow,5793.0,6
17491,None,270.55,0.0,0.0,90.0,Snow,light snow,6796.0,7
17491,None,269.55,0.0,0.0,75.0,Snow,light snow,5932.0,8
17491,None,268.69,0.0,0.0,75.0,Clouds,broken clouds,5354.0,9
17491,None,268.15,0.0,0.0,75.0,Snow,light snow,4682.0,10
17491,None,269.08,0.0,0.0,75.0,Snow,light snow,4877.0,11
17491,None,269.69,0.0,0.0,40.0,Snow,light snow,5069.0,12
17491,None,270.41,0.0,0.0,20.0,Clouds,few clouds,5268.0,13
17491,None,270.75,0.0,0.0,5.0,Clear,sky is clear,5314.0,14
17491,None,271.58,0.0,0.0,5.0,Clear,sky is clear,5823.0,15
17491,None,271.15,0.0,0.0,5.0,Clear,sky is clear,6669.0,16
17491,None,270.42,0.0,0.0,1.0,Clear,sky is clear,6379.0,17
17491,None,269.51,0.0,0.0,5.0,Clear,sky is clear,4670.0,18
17491,None,268.68,0.0,0.0,1.0,Clear,sky is clear,3208.0,19
17491,None,268.09,0.0,0.0,5.0,Clear,sky is clear,2807.0,20
17491,None,267.15,0.0,0.0,5.0,Clear,sky is clear,2583.0,21
17491,None,266.55,0.0,0.0,1.0,Clear,sky is clear,1848.0,22
17491,None,265.88,0.0,0.0,1.0,Clear,sky is clear,1111.0,23
17492,None,265.55,0.0,0.0,1.0,Clear,sky is clear,633.0,0
17492,None,264.88,0.0,0.0,1.0,Clear,sky is clear,422.0,1
17492,None,264.22,0.0,0.0,1.0,Clear,sky is clear,320.0,2
17492,None,264.3,0.0,0.0,1.0,Clear,sky is clear,380.0,3
17492,None,263.92,0.0,0.0,1.0,Clear,sky is clear,861.0,4
17492,None,263.22,0.0,0.0,1.0,Clear,sky is clear,2761.0,5
17492,None,262.95,0.0,0.0,1.0,Clear,sky is clear,5385.0,6
17492,None,262.55,0.0,0.0,5.0,Clear,sky is clear,5983.0,7
17492,None,262.42,0.0,0.0,1.0,Clear,sky is clear,5411.0,8
17492,None,264.29,0.0,0.0,1.0,Clear,sky is clear,5036.0,9
17492,None,266.35,0.0,0.0,75.0,Clouds,broken clouds,4830.0,10
17492,None,267.48,0.0,0.0,75.0,Clouds,broken clouds,5165.0,11
17492,None,268.22,0.0,0.0,90.0,Clouds,overcast clouds,5484.0,12
17492,None,268.94,0.0,0.0,90.0,Clouds,overcast clouds,5650.0,13
17492,None,269.68,0.0,0.0,90.0,Snow,light snow,5916.0,14
17492,None,270.0,0.0,0.0,40.0,Snow,light snow,5793.0,15
17492,None,270.81,0.0,0.0,75.0,Snow,light snow,6032.0,16
17492,None,271.21,0.0,0.0,75.0,Clouds,broken clouds,5177.0,17
17492,None,271.34,0.0,0.0,90.0,Snow,light snow,4347.0,18
17492,None,271.75,0.0,0.0,90.0,Snow,light snow,3179.0,19
17492,None,272.21,0.0,0.0,90.0,Clouds,overcast clouds,2860.0,20
17492,None,272.61,0.0,0.0,90.0,Clouds,overcast clouds,2638.0,21
17492,None,272.55,0.0,0.0,90.0,Clouds,overcast clouds,2077.0,22
17492,None,272.35,0.0,0.0,90.0,Clouds,overcast clouds,1474.0,23
17493,Thanksgiving Day,271.94,0.0,0.0,1.0,Clear,sky is clear,1324.0,0
17493,None,270.94,0.0,0.0,1.0,Clear,sky is clear,601.0,1
17493,None,269.42,0.0,0.0,1.0,Clear,sky is clear,416.0,2
17493,None,268.82,0.0,0.0,40.0,Clouds,scattered clouds,320.0,3
17493,None,268.15,0.0,0.0,1.0,Clear,sky is clear,266.0,4
17493,None,268.02,0.0,0.0,1.0,Clear,sky is clear,423.0,5
17493,None,267.55,0.0,0.0,1.0,Clear,sky is clear,834.0,6
17493,None,267.37,0.0,0.0,5.0,Clear,sky is clear,991.0,7
17493,None,266.75,0.0,0.0,5.0,Clear,sky is clear,1267.0,8
17493,None,268.86,0.0,0.0,5.0,Clear,sky is clear,2227.0,9
17493,None,271.93,0.0,0.0,5.0,Clear,sky is clear,2817.0,10
17493,None,274.08,0.0,0.0,5.0,Clear,sky is clear,3347.0,11
17493,None,276.01,0.0,0.0,5.0,Clear,sky is clear,3169.0,12
17493,None,277.81,0.0,0.0,5.0,Clear,sky is clear,3049.0,13
17493,None,279.08,0.0,0.0,5.0,Clear,sky is clear,2935.0,14
17493,None,279.95,0.0,0.0,1.0,Clear,sky is clear,3278.0,15
17493,None,280.01,0.0,0.0,40.0,Clouds,scattered clouds,3212.0,16
17493,None,279.08,0.0,0.0,75.0,Clouds,broken clouds,3340.0,17
17493,None,277.48,0.0,0.0,40.0,Drizzle,light intensity drizzle,3267.0,18
17493,None,277.56,0.0,0.0,40.0,Clouds,scattered clouds,3194.0,19
17493,None,277.61,0.0,0.0,40.0,Clouds,scattered clouds,2989.0,20
17493,None,277.75,0.0,0.0,20.0,Clouds,few clouds,2730.0,21
17493,None,278.15,0.0,0.0,1.0,Clear,sky is clear,1962.0,22
17493,None,279.42,0.0,0.0,1.0,Clear,sky is clear,1313.0,23
17494,None,280.08,0.0,0.0,1.0,Clear,sky is clear,770.0,0
17494,None,280.48,0.0,0.0,1.0,Clear,sky is clear,467.0,1
17494,None,280.35,0.0,0.0,1.0,Clear,sky is clear,271.0,2
17494,None,280.35,0.0,0.0,1.0,Clear,sky is clear,257.0,3
17494,None,280.07,0.0,0.0,1.0,Clear,sky is clear,403.0,4
17494,None,279.75,0.0,0.0,1.0,Clear,sky is clear,1045.0,5
17494,None,279.81,0.0,0.0,1.0,Clear,sky is clear,2101.0,6
17494,None,279.72,0.0,0.0,1.0,Clear,sky is clear,2419.0,7
17494,None,279.61,0.0,0.0,1.0,Clear,sky is clear,2480.0,8
17494,None,280.88,0.0,0.0,1.0,Clear,sky is clear,2909.0,9
17494,None,282.28,0.0,0.0,40.0,Clouds,scattered clouds,3405.0,10
17494,None,284.68,0.0,0.0,40.0,Clouds,scattered clouds,4017.0,11
17494,None,286.36,0.0,0.0,1.0,Rain,light rain,4321.0,12
17494,None,286.77,0.0,0.0,1.0,Clear,sky is clear,4334.0,13
17494,None,288.08,0.0,0.0,40.0,Drizzle,light intensity drizzle,4749.0,14
17494,None,286.42,0.0,0.0,90.0,Drizzle,light intensity drizzle,4696.0,15
17494,None,285.02,0.0,0.0,90.0,Rain,light rain,4482.0,16
17494,None,283.28,0.0,0.0,75.0,Clouds,broken clouds,4858.0,17
17494,None,281.09,0.0,0.0,5.0,Clear,sky is clear,5325.0,18
